841dd4e9-95af-4a8b-ae40-2c4a16f2359f	2R_RaGOO	3264813	3389978
5255178a-38ca-419f-ad62-98e9876697b1	3L_RaGOO	23510705	23521672
42fd3fe6-e19c-4f58-a6eb-9e735a9bbf62	2R_RaGOO	4739991	4742920
e07a1ce2-6b85-4adc-b369-3a62e011faa0	X_RaGOO	4480875	4492132
0430f0cd-24fe-4f2b-ac41-73256d2ca091	3R_RaGOO	14014508	14022578
60c6bcfd-0c27-4262-897f-ccae2c7b032f	2R_RaGOO	3264859	3390017
b3582f76-7bc3-421c-8e7f-212b20892da2	2R_RaGOO	4739986	4742919
78294a7c-4c96-4090-84d7-d3a494500cc1	2L_RaGOO	10384247	10386218
dff4d622-6eba-4a6f-865d-c7febce30849	X_RaGOO	11250058	11258314
693511a9-7f8b-46fe-96a9-cc7659408950	2R_RaGOO	13224656	13240289
d331c381-faeb-448d-bb79-623d417dfe70	X_RaGOO	4692804	4694472
b05ce199-87d8-4136-8dd8-0fdcb36904ce	2R_RaGOO	4739948	4742911
76f29b64-30a6-4b55-a9ab-d20c7809b0be	2R_RaGOO	4739990	4742919
57328cd6-3c24-4d21-b151-b3915f7a395c	2R_RaGOO	14211135	14221845
79f70b63-12ae-47df-b90f-c87d90357c16	2R_RaGOO	3559488	3561236
2834c163-9b88-49af-b14b-a253d76cd739	X_RaGOO	4692655	4694513
41f2424d-df6f-4fdc-9b69-98a854a15438	2L_RaGOO	10384212	10386208
4a0abeb5-737d-4e48-8328-9b740eac2aec	2R_RaGOO	14211138	14221845
309e75cf-d8ef-49c8-9e5f-f325b40c5945	3R_RaGOO	4534637	4536579
22a2cf77-695c-46c3-a9a2-63b556da7f78	X_RaGOO	4692647	4694462
20a483d7-100d-4deb-8eb9-1e86dfeefaef	3L_RaGOO	2977290	2982483
50a08ee6-5887-4357-a3cd-f663aaeba49e	3R_RaGOO	14014483	14022457
7ef59227-283d-4645-b3fa-7fd06ddb88a4	3R_RaGOO	14006504	14012421
5238c22e-8033-4e1d-bfa3-e6f51a8b4328	3R_RaGOO	14006597	14013294
7bb1c9ba-af7c-4a9a-81d0-da91d192c483	2L_RaGOO	10384220	10386205
407fca14-912c-4bc8-b52e-2ff5ebabf8c0	X_RaGOO	11252145	11258314
21fabb07-ac7d-4947-8005-b1ea29db7665	2R_RaGOO	14057758	14059091
23d3ba47-c1d9-4af2-beda-bfae0984d0c2	2R_RaGOO	14211166	14221845
2211f6cc-2b21-4cf9-86f6-ef65ce20367b	4_RaGOO	1258323	1262734
2888a603-abce-4216-baad-c972f222f9a6	3R_RaGOO	14006504	14012639
1436930d-6cb8-48c3-a11b-e7aced8e088c	2L_RaGOO	4987587	4991367
22034d97-eecf-44eb-b930-a0bedaec09ec	2R_RaGOO	14211166	14221845
3cc263ec-9dac-4ce4-952d-9bc40cbbcbbb	2R_RaGOO	14211135	14221842
cde4d1b3-fcea-4c8d-b6e8-95b56ec7c684	3L_RaGOO	22958477	22968050
7d289b76-495f-4f9d-b152-995753d7f6ad	2R_RaGOO	14211144	14221818
82b60f96-468f-4c2e-8e7d-4fe58b894ee6	2R_RaGOO	4739999	4742928
c6a0c2c4-a236-4d9c-9bac-1ed21052ec52	4_RaGOO	1015922	1024876
237a9497-cc99-459d-b7ce-d62b9c82e858	4_RaGOO	952264	965899
2da5c946-4cb1-4e73-a7df-5e038ff5e240	3L_RaGOO	23510705	23521112
0a30cb67-5f22-4693-8aab-531926b04fc6	2R_RaGOO	4739996	4742936
ceb4c6c9-5f74-417d-a4ee-b5bbc5ffce3d	3R_RaGOO	3334000	3344399
f8bae968-4e81-4b9f-9a3d-464f2b802bf8	3R_RaGOO	14014551	14022488
1acc4312-8e55-4fa3-9f28-715c3d3d9d08	X_RaGOO	6727490	6728288
10745525-56e6-42c9-9d3f-01057f95aaa4	2L_RaGOO	22069316	22215629
d9b336aa-f91e-4956-86c5-fd07fc2edfb8	3R_RaGOO	3334062	3344401
f6455ad1-2a0e-4e6b-9bad-c4c2f8f4a2fd	3L_RaGOO	19244441	19246080
2e063159-f43c-432f-9531-899782f006a8	X_RaGOO	12609237	12610741
a3a52b7f-5555-4469-96ad-b16ed9f8e343	2R_RaGOO	14211138	14221845
97b407d0-7167-49e5-9bc7-73d3d401e7e4	3L_RaGOO	26059642	26217783
f522c453-e55c-47f3-8863-fc5f687698a9	3R_RaGOO	14006628	14012879
429d5921-e99d-4c37-85b2-a7e9901a1b4b	2L_RaGOO	17715340	17716161
63159271-c4ee-417d-92d1-b8225380e162	2R_RaGOO	14211138	14221838
c29b9f5e-d0bc-4426-9962-5c8e9a816e29	3R_RaGOO	12469632	12470567
8044ce8a-d6cf-43ae-87dc-bc84f7191954	2R_RaGOO	3559468	3561238
8d5ec461-a4b5-4a70-b12d-df5395b8a753	3R_RaGOO	14014548	14022385
43727ee7-08c2-46c3-9444-cc040c5e96f4	2R_RaGOO	4644289	4672879
3c9b727a-4266-40ad-9f8f-121235ef4807	2R_RaGOO	7201349	7202758
701558a8-ddf6-4b17-ae08-4e40e9db42b7	X_RaGOO	11252145	11258615
6e0d0dc4-66e7-4bab-91db-b581e8c8a12a	3R_RaGOO	17433943	17435915
503cbb04-968c-4d35-a6be-34ba19f80a7d	3R_RaGOO	14014500	14022499
bfcb6c66-62a4-4ae0-8306-9a93a872c884	2R_RaGOO	14211141	14221845
4785cba5-5a48-4ee4-a98d-bcd3abc451d4	2R_RaGOO	14211134	14221845
de0cc412-ac68-4203-b216-f6a32ee713c0	2R_RaGOO	4133418	4159938
31f6f71b-cd94-4790-bb9d-be4050c43a00	2R_RaGOO	2137993	2186312
cef7596e-91c9-4826-bf3b-bc1d8d402e3d	2R_RaGOO	14211398	14221846
e22add4d-83f1-44ec-9689-7d14be2a3c77	2L_RaGOO	9892946	9912284
2add958e-b731-4214-9c83-c71733be169c	2R_RaGOO	13224152	13239060
3063a50e-3049-4652-aaf9-2d72fce09724	2R_RaGOO	4740661	4742940
bc4bfa39-03b3-4c66-9444-0009d149161d	2R_RaGOO	14211162	14221844
47b844f5-8a7a-4304-bbf2-c432fbb8265a	X_RaGOO	4694225	4694495
df574fcc-1e3b-4dcb-9e35-d68d8e6ddf82	2R_RaGOO	14211138	14221844
fe45a165-0df8-40e3-bbdc-00c26d182437	2R_RaGOO	14211141	14221845
13e813c5-3816-42c4-a044-a163cf89c4e8	2R_RaGOO	14211501	14221481
f530fce4-1bb9-48c9-8d65-b1a053bc1464	2R_RaGOO	859362	860603
90a13fee-940a-48eb-a53d-c3bd09dd1174	2R_RaGOO	4739967	4742928
dc9f2f79-7bf4-4cb7-a00d-095b3b563e7c	2R_RaGOO	4194690	4226653
3469f63f-31fe-4851-b5ea-b1b0eb6a7f00	3L_RaGOO	26042556	26217783
7bf1ec97-d910-4453-bca8-230bad5c1a80	X_RaGOO	4692575	4694532
ac9b821f-09d1-46ca-80a2-a2206e8d4521	X_RaGOO	12609237	12610740
af7dc628-0602-410b-a2a2-2bb73f72efd2	3R_RaGOO	3333984	3344402
fa92cc4b-291e-4857-8b0b-2b2b40204711	2R_RaGOO	14211138	14221838
2868a4af-8788-4210-a97f-8f17cf5387d2	2R_RaGOO	4739978	4741330
2456d2d8-fd60-4236-b38a-cd512cc8db24	3R_RaGOO	8873155	8903614
9e75feef-2554-488c-85bd-b20dfbf40083	3L_RaGOO	9326819	9329010
ec2f2c62-4d88-4ee8-a455-3cda796ddf36	3L_RaGOO	23510764	23521659
3dd88f9c-2cfd-4337-9fb7-92284b4b7925	2R_RaGOO	4739993	4742928
0dbb00e3-0a1e-4ec0-b9c6-9a1738a18c63	2R_RaGOO	4739986	4742907
6499ad6b-8d57-46bb-96bf-17fb0fdfcc4d	4_RaGOO	1186484	1188220
bae194d1-f300-4422-a2e0-309fc02309ef	2R_RaGOO	2154442	2186281
38eef936-1dc5-4f4c-adbc-e6d1bd416d5a	3R_RaGOO	14014584	14022658
bb1db01c-c405-424d-ae6d-93a99e448f82	X_RaGOO	4692575	4694495
88cc7015-df45-4e04-971b-f827adaee4df	X_RaGOO	4692575	4694493
cde5428f-3677-491f-9b17-00f4eca5a4fb	2R_RaGOO	14211201	14221844
b0732afa-cb55-45f6-a80f-4f624d1985b5	X_RaGOO	4692574	4694494
e60a4535-f2e5-4f74-8cf6-8f1aa923bfdc	3L_RaGOO	9326810	9329009
00222e3c-ff69-43ba-92f5-289969cf33a1	2R_RaGOO	14211130	14221845
f85e2cf6-30e0-4b67-886a-e80de0bd0c76	3L_RaGOO	24129527	24139545
50c79b00-ef5b-42f9-aece-82bde0f34805	2R_RaGOO	14211138	14221845
f8564e01-41f9-47e6-bc41-ca82ce540b10	2L_RaGOO	22295617	22306253
b2229c7a-67e9-4442-a251-35ebc68fa3b0	X_RaGOO	4692575	4694496
c604799b-c0c4-4c08-a5ff-8c8c4ee163d4	2R_RaGOO	2138040	2186268
eea49c64-f97e-4693-b974-09ee5d5abc04	2R_RaGOO	4740004	4742912
c91571b9-0e87-48fd-acf4-60884d44357a	2R_RaGOO	14211137	14221840
10a3e10a-0d29-4137-a7a8-c3c6fba93bb2	3R_RaGOO	14014291	14022505
fc7e2eec-c296-4563-8312-3c028c8c33d2	2R_RaGOO	14211130	14221845
72b1b392-2aa5-42a9-aa38-cc99928e6deb	3L_RaGOO	19634797	19661187
918a0481-dbc3-441c-8bf2-59425a3e5301	2R_RaGOO	13238921	13240288
d5aa64ea-d34a-407f-9fd0-416606e19b64	2R_RaGOO	14211222	14221845
e90f9f89-129c-4538-b853-4ceda081e3c8	2R_RaGOO	14211141	14221761
d0a00b0d-097e-4bb4-895b-cc4c13751ad3	3L_RaGOO	19244434	19246096
2005b014-905a-485e-9a0c-9ebaab949803	2L_RaGOO	21242033	21306795
20840166-7adf-4e7d-aa24-929f1c2e3c86	2L_RaGOO	22337169	22356578
cce8753c-6e46-43f6-a9a4-0b07285b0dc9	X_RaGOO	8989609	8991881
d7edcc37-5f29-4153-821f-7f04cef97dff	X_RaGOO	11252145	11258318
2a642489-6730-48f7-bed2-0a420c7fdb47	X_RaGOO	6727516	6728332
c735fbe0-9afd-42db-b53b-7a61340097b2	2R_RaGOO	14211130	14221845
c8b505c4-f0b8-4052-9c9f-a4ee30573199	2L_RaGOO	22069316	22215711
08e3f46d-1617-4759-a12a-2faaae229732	3R_RaGOO	3334062	3344393
7694c9e2-f05b-411c-a8a1-984973a9ed10	2R_RaGOO	14211132	14221845
2d088a58-416b-4e94-9032-3d5a4b05eabc	2R_RaGOO	14211138	14221847
282f1348-c2c8-4cf9-8b87-c4af67dfd833	2R_RaGOO	3264851	3389982
da91990f-2446-4e77-995e-f09a7a5cea17	4_RaGOO	1047921	1055549
1b9425cc-ff67-40d3-9028-83733ad0c794	2R_RaGOO	14211144	14221845
d6211d95-b487-4c3e-a356-39549086e803	4_RaGOO	891357	893823
e4c570e8-1393-4d89-9491-ec2214e725c3	X_RaGOO	11252145	11258308
fbfb831f-245d-41e1-a9e0-f8264e7b4a6a	2R_RaGOO	14211138	14221844
df72cbe9-2f95-4d0a-aac6-1fd642119b11	2R_RaGOO	14211189	14221841
0ac8cf3e-b923-4fda-bde6-69d4bbfe728f	3R_RaGOO	14014489	14022555
a00d4a4b-28fb-4b8a-a194-481bd3d00059	X_RaGOO	4692849	4694495
691029eb-31e5-4514-b426-b135c2799d4f	2R_RaGOO	14211160	14221845
e1938995-7ef5-4f59-9ed3-7c6943cb8068	3R_RaGOO	14014609	14022508
a27d8dfd-cdac-4e2d-8b07-a2d7e94190e9	2R_RaGOO	14057758	14059091
cf33c51c-3f66-4d6d-8467-ada948031611	3R_RaGOO	14014477	14022578
36fc3726-54f4-4aa9-95bb-0ead3333f2ea	2R_RaGOO	4739995	4742926
0c1cdbe7-a0f6-486a-a689-8c2d68d735cb	2R_RaGOO	14211122	14221845
fbb8e781-ccf8-4065-84a2-7e10619183bb	3L_RaGOO	19244790	19246098
d5a2ed50-b8ee-4518-be84-eb3e6cfacdb0	X_RaGOO	10172306	10312159
7180eed5-3dba-4d3f-b7f5-172198a8ee93	2R_RaGOO	4739986	4742928
8b990bb8-c07d-4092-ac9e-f5730758e302	2R_RaGOO	4740073	4742923
5b0a23d0-47c7-494f-9ba5-407c46ba94b4	2R_RaGOO	14057761	14059106
d7239c01-56c6-41ef-92c4-d66034915f5a	2R_RaGOO	14211162	14221845
75501c4d-bc62-4a48-a9f7-8a86e606aae4	X_RaGOO	21712959	21715244
18379da7-a11a-4ecc-af6c-1a7169c12b67	2R_RaGOO	14211142	14221844
9be595a7-4bdd-4520-9235-4bc45c1791b8	3L_RaGOO	17395	115252
33395ce2-abc3-401d-a7e4-530c51bf58d0	2R_RaGOO	14211135	14221834
cda05bfb-1178-4f35-925b-7406631eccf7	3L_RaGOO	26059606	26217780
85bf148d-feb8-4c38-bc48-332ade842b6b	3R_RaGOO	8864382	8873259
f0bbdfdc-4fd5-4b4b-8290-05c7c20b948e	2L_RaGOO	22498461	22500834
d487a33a-b257-4aaf-95c4-db2dbbfafe2b	X_RaGOO	11257877	11258318
86ca9e93-b6b6-4f12-9d9c-9553fe575ba0	X_RaGOO	6727360	6728295
9cda6d47-9942-4678-82e4-a95f2c36bc6f	2L_RaGOO	21997459	22006899
216b67b4-806c-4f8b-99b0-b2c082f47d97	2R_RaGOO	3264820	3389986
8bc104ed-6252-4ec8-9b3c-d74a6316b039	2L_RaGOO	11931712	11933022
1001a136-1dc9-45a3-b507-7e9467951d3e	4_RaGOO	1053191	1054169
568c8266-a5ce-4316-8bda-545e1e7fe2bf	3L_RaGOO	19244791	19246098
3dd02101-c636-42d7-a0b0-447b5464dc43	2R_RaGOO	4739986	4742926
157eb416-688b-4394-8697-2c37db051e12	3R_RaGOO	29132224	29134057
9e9cca59-302b-4cce-ab75-8697ff4324be	2R_RaGOO	3388129	3389964
61f979d0-9d6d-4839-9d56-46eb3411c42d	2R_RaGOO	14211146	14221845
2c117758-62b6-4219-8277-41b71c1adb81	X_RaGOO	4692577	4694495
cc3029d2-7b77-4867-acbd-6ba74b75f85e	2R_RaGOO	14211153	14221845
e911f4f7-33cc-4ed2-8c7f-aff5e4416a73	3R_RaGOO	14014488	14022572
c1325dc8-063f-4f85-94c8-2eb4111cb16f	2R_RaGOO	717540	806879
c948d97e-eaf0-499e-a3d7-ff38996b67ac	2L_RaGOO	21993064	22007170
5efed5ae-deef-4355-824c-2cec9f5716ed	2R_RaGOO	2137998	2186198
00a2870c-907c-402b-bea1-86492a2df23e	2L_RaGOO	21997459	22007170
84f91072-ba88-4ccc-9478-6608493951a9	X_RaGOO	575811	577411
1ec32eea-1881-4ed9-98fd-7ea1182caf7d	2R_RaGOO	4739989	4742894
8658f2c3-84e0-43ed-9d35-ee71fc7fcca4	2R_RaGOO	14214989	14221845
4951d755-7e6f-4cfe-abe6-edddb684ed9f	2R_RaGOO	14211164	14221841
5e044916-7c66-4b12-bfb1-a7bb443c2e23	3R_RaGOO	14004537	14005988
78e8f8de-0af6-4c82-9905-138683231c97	4_RaGOO	455923	457056
046e5710-0f09-4fc7-b70c-8b139a081332	2R_RaGOO	14211138	14221841
a3f46dfc-4bf3-4aa7-9510-e93ea35d0784	2R_RaGOO	3264858	3390010
534be2e6-7ca3-4e32-ae26-b6d30c3968e9	2R_RaGOO	4705314	4706624
e29fb9ec-01c3-4b3b-b83f-81e9c99c3b04	X_RaGOO	11252147	11258311
e99ad15b-26c3-4b11-93ba-d4c98b7e7a3a	2R_RaGOO	14212135	14221844
ba4f2caa-5626-4905-999b-bdc76a2c7fec	2L_RaGOO	21636179	21637103
884a1970-a7f4-4d43-b8f0-a8de7e83912e	2R_RaGOO	13224152	13240289
d532c4d8-a3e3-45bd-b35f-0ed70ff85be6	X_RaGOO	12420228	12424243
edcdc671-471c-48d4-81bf-ea44aa23d45f	4_RaGOO	891360	893821
04cb1338-ba9e-4f6a-9fa1-e0020f4734f6	X_RaGOO	11252152	11258314
3012c4ef-c51a-4bb7-8541-e4785d65a33a	2R_RaGOO	4739997	4742940
4903ebfa-2541-468c-bebd-42e0966d0da0	4_RaGOO	1037706	1041887
e5a4371a-4d4c-46e9-8c19-e46981d446b1	X_RaGOO	4692635	4694495
0020b069-f96f-4a42-9015-c2c43573c2cc	2R_RaGOO	14211135	14221843
d307161e-c8b8-49f0-ae65-44f61a9beb23	2R_RaGOO	4740008	4742928
bce175ee-1a64-42fd-a29f-49cc4e155fe5	2R_RaGOO	14211663	14221842
470a566f-1a1e-4bcd-8b75-5bca231af31e	2R_RaGOO	14221249	14221690
2b023863-c7b0-477f-9b63-27909cc11559	2R_RaGOO	3693060	3695518
95b04f05-6c25-4217-a9cb-0b43abdabc2c	3R_RaGOO	4534297	4537377
ac9df3c4-8c89-45e2-91b9-971737b21f38	3L_RaGOO	22711526	22715505
250df314-c5e4-4ad5-94a3-1ecf86f9d4d1	2R_RaGOO	10963050	10989121
15c10b7c-1b6e-4917-9141-7f7c1b11f433	X_RaGOO	4692575	4694489
b0e01488-183a-4d37-a8e5-bbe79378e4f2	2R_RaGOO	15101343	15160830
3bebbbd3-802c-4904-92d5-32a5ba66fc7e	2R_RaGOO	14211141	14221298
12af1969-7aa2-4d57-8b26-4e14b6117a38	3R_RaGOO	12470380	12476468
88ac454c-4af9-4ce8-9b8a-8d989c69ccb5	2R_RaGOO	14211138	14221838
6b22c66d-92a3-4cbf-b641-cbd0647a7fa4	3R_RaGOO	14014757	14022506
df73c0c4-03bc-468a-b1e6-af7768232879	2R_RaGOO	4740005	4742924
43f7a31e-157a-4cb6-b3df-5ec2b18a2fa4	4_RaGOO	1037695	1041926
0fdf56ad-80dc-4825-93b4-fc87983bc813	2L_RaGOO	21997459	22007247
7977b59d-adb1-423f-bb99-ea0d6eaca6b4	3R_RaGOO	3333982	3344399
cbafd57f-9e30-4756-b0f6-745d53bb6e6e	3L_RaGOO	23510705	23521682
74ee4a97-be20-4961-b772-d0692b41c9c2	2R_RaGOO	2138005	2186310
3c0871a6-d8bc-47cc-8eb3-a607156137c4	X_RaGOO	6727389	6728290
adaca1cf-0260-4f4b-a1da-1afce7a6bca1	2R_RaGOO	14211142	14221842
6732af49-9c83-46d9-bb5a-2f157a11314c	2R_RaGOO	3589976	3656593
a1d98873-201d-467a-9b5e-c772d439ca26	2R_RaGOO	3454950	3471523
702416a8-1125-4697-a974-59662c7a491b	2R_RaGOO	14211138	14221855
8a820125-0b27-472d-9ea5-be59727e8304	2R_RaGOO	14211135	14221845
7c46aba5-9bec-489b-bcab-344145c6e07d	2R_RaGOO	14211163	14221845
b8b8c54a-30a9-435b-af32-d907455864d3	3L_RaGOO	26047566	26073380
5d552d68-ebeb-459e-97ac-5dfccff6d9d2	X_RaGOO	11252151	11258314
9ab948e7-2b4f-499f-8e6e-f2c67c462dba	2R_RaGOO	4739943	4742939
30e8d98f-e928-4423-88f5-99cab45b380a	2L_RaGOO	22498461	22500826
b345a9f1-bcf0-42ea-aeea-25810937dd07	2R_RaGOO	4739986	4742928
a392f497-42eb-450e-afa3-7afb35e2f3df	3R_RaGOO	4534796	4537382
3824d226-c5a3-4fcf-9ee6-36476cadc426	3R_RaGOO	14014550	14022620
13dc3dcc-f1df-4671-89f2-89954a4b1081	X_RaGOO	8201970	8217161
296bad51-e0fa-4a16-9fcb-b96905f147aa	3L_RaGOO	9326808	9329005
de6da3b8-3dc0-42ca-801f-a6e5300e0544	X_RaGOO	6727352	6728285
7d715a3f-f5eb-498b-98e9-ec2b806688dc	X_RaGOO	11250063	11258314
bf06130b-c3ab-4dbe-bc49-aaffd335e462	X_RaGOO	11252155	11258318
b8debc4e-910a-4070-b951-eff34e41c3bf	2R_RaGOO	15795932	15861596
61eea06d-3130-437e-9f39-fa2722198562	3R_RaGOO	3333970	3344398
07124ef8-cd00-4add-89ca-b5683ee021a7	X_RaGOO	4692600	4694495
6af95d48-bff6-437f-ad1b-22d09ce47020	3R_RaGOO	3334072	3344409
1b274716-3759-4ada-a314-21fc044ccc56	3L_RaGOO	23510705	23521659
3226a84e-57d5-43f4-ae79-aab021b5914c	2R_RaGOO	14211138	14221841
ff34ea4c-c994-4a3f-a55a-0bf32d62ba24	2R_RaGOO	14211138	14221797
baec6a60-2f67-4e15-96d8-2a2d6aaac9ea	2R_RaGOO	14211367	14221845
6a66b679-ed4a-4461-a900-cb6f2028cb87	3R_RaGOO	14014502	14022487
b129f27d-3ad9-49e4-a99e-54fc6dde873a	3R_RaGOO	14014488	14022503
7e72c020-301e-4778-b935-47298f2bb02e	2R_RaGOO	4795935	4797506
0ca4159b-3f97-4038-bd05-a60b6246e389	3L_RaGOO	19596908	19597753
c6e019bf-b121-4731-83f4-d8324d8b6086	3R_RaGOO	17433943	17435924
1d0a34f7-e75a-496a-9158-7a75092d1157	2R_RaGOO	3527000	3528361
30228637-18f5-4460-8b6b-7ad12208d606	3L_RaGOO	19528128	19529477
ddb9ceef-de2a-4af5-8fe5-1e642a8d1f76	3L_RaGOO	22711535	22715786
1985f829-7bd0-46a2-9a5e-3a2949c56c61	3R_RaGOO	3334110	3344405
c52c3794-3e48-4912-b34c-db7cae5d549a	X_RaGOO	11252161	11258294
ecee8b7c-450b-4180-ba52-9fa61cb523d9	3R_RaGOO	14014548	14022505
31f0f5dd-4a74-4c61-bcb0-db13eab749c2	X_RaGOO	4692562	4694288
b989b08a-54c9-41d0-a708-874f7928092b	2R_RaGOO	4739986	4741333
8eb582b2-2eb8-44c3-ac37-9b6f4e8f4425	2R_RaGOO	14211142	14221845
eb176a1c-cbc1-4613-a19d-70f8b1e6bdd3	X_RaGOO	4480875	4492133
704d5f42-a2d3-4e45-8e4c-a26d18f6b29c	2L_RaGOO	21998397	22007170
2591f37d-87f0-460f-92c1-af7997dc93ed	2R_RaGOO	14211650	14221845
