Subclass	Superfamily	Family	Insertion	Counting	Reads	mean_subcov
LTR	Gypsy	DM297	DM297_LTR_2L_RaGOO_21817349_21821111	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_21974537_21974994	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_22031671_22031920	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_22041228_22042075	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_22053019_22053268	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2L_RaGOO_22097170_22097493	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_22098385_22105093	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2L_RaGOO_22131507_22131567	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2L_RaGOO_22469758_22470042	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_16168_20202	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_181515_181766	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_228484_228615	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_313682_313808	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_487365_489088	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_916195_916339	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_941466_951464	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_1066644_1067525	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_1091544_1091663	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_1461650_1464760	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_1740134_1740300	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_1825370_1828003	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2045789_2046175	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2216579_2220068	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2222825_2226529	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2229416_2232802	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2261208_2268656	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2279619_2280187	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2287381_2287571	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2359447_2359574	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2393432_2393998	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2486851_2491143	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2500251_2500369	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2707808_2709139	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2709722_2710516	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2745879_2747642	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2823950_2824624	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2962004_2969740	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3087761_3088172	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3243119_3244780	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3337204_3337525	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3340260_3340483	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3413078_3413125	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3415791_3416997	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3466661_3466860	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3546628_3547581	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3695757_3695849	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3696101_3699165	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_4225368_4225506	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_4367085_4368710	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_11866328_11872288	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_22197467_22204481	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_1701787_1707408	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_5890860_5891030	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_18390477_18391586	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_18391598_18392011	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_22364015_22364429	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_22600732_22601622	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_22721478_22721783	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_22971498_22971624	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23017708_23019616	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23554210_23561573	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23566832_23569123	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23566962_23567135	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_23570006_23570130	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23601299_23605009	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23691699_23692134	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23712826_23720319	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23724381_23726441	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23726443_23726714	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23746062_23747900	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23747902_23748174	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_23901891_23903971	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23914176_23915547	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23915549_23915820	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_23928686_23928918	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24171165_24181989	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24186541_24191053	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24228643_24234655	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24370874_24375367	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24406316_24406365	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24570098_24571913	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24689115_24695812	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24711907_24711956	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24851984_24857017	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24858657_24859361	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24885974_24889972	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_25018307_25018492	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_25082353_25085857	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_25112531_25112645	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_25141380_25142717	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_25144363_25146108	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_25295561_25296880	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_25814645_25814694	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_26062805_26064240	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_26109964_26110036	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_26306500_26308921	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_665598_665685	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_679702_680411	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_706880_709567	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_945054_949927	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_981013_983244	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1056545_1056707	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1076988_1077113	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_1151587_1153302	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1170037_1170115	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1171917_1174027	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1423596_1425179	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1483241_1488467	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_2045047_2045543	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_2670978_2671022	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_2671140_2671398	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_3094304_3094385	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_3337546_3343453	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_3383973_3387243	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_3573172_3573226	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_3622358_3622394	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_5856995_5858988	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_29134004_29136461	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_29474982_29479020	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_4_RaGOO_960220_960355	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_4_RaGOO_1174409_1174534	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_4_RaGOO_1229182_1232068	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_3081192_3085298	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_3481968_3482165	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_7755597_7755876	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_7755873_7756138	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_8576087_8579633	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_14820410_14823284	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_X_RaGOO_20617087_20617504	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21021271_21022634	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21058508_21061661	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21434779_21435169	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21476862_21483727	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21582530_21582978	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21737366_21737467	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21743858_21744194	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21764521_21764598	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_X_RaGOO_21787012_21787655	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21800627_21804429	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_4083_4246	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_4237_4303	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_5229_7346	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_5506_7403	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_38366_47731	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2R_RaGOO_1145909_1151824	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2R_RaGOO_1151895_1152439	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2R_RaGOO_2840577_2840960	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2R_RaGOO_3700966_3703361	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2R_RaGOO_3703359_3703421	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_2477_2547	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_2547_12261	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_20705_26581	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_9329713_9330036	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_23476586_23476692	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_24249813_24257637	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_24252861_24253713	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_24253705_24255788	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_24813305_24813651	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_24820366_24820714	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_24827422_24844726	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_24834478_24834824	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_3L_RaGOO_25097416_25097467	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_4_RaGOO_1264927_1265036	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_4_RaGOO_1265036_1265115	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_X_RaGOO_94808_95641	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_X_RaGOO_13290114_13290177	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_X_RaGOO_19341136_19341750	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_2L_RaGOO_4304_8214	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_2L_RaGOO_7404_7572	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_2L_RaGOO_4903715_4903776	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_2R_RaGOO_7281706_7281747	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_2R_RaGOO_13977701_13977744	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_1136285_1136364	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_5717114_5717233	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_6771811_6771894	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_7749609_7749654	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_16376942_16377642	1	{'14961346-17dd-46eb-8fa1-3df5045c6c0f': <pysam.libcalignedsegment.AlignedSegment object at 0x7fb7164d3e80>}	0.75
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_24684456_24684733	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_24811306_24813320	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_24811786_24820381	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_24818846_24827437	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_24825905_24834493	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3L_RaGOO_24832962_24834056	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3R_RaGOO_10655182_10655241	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3R_RaGOO_11770711_11770758	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3R_RaGOO_23112198_23112230	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_3R_RaGOO_27219188_27219268	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_4_RaGOO_1262950_1263513	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_X_RaGOO_3_3271	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_X_RaGOO_3270_3823	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_X_RaGOO_7944333_7944385	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_X_RaGOO_9400118_9400509	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_X_RaGOO_14916115_14916163	0	{}	0.0
LINE	I-Jockey	TART-A	TART-A_X_RaGOO_18509422_18509473	0	{}	0.0
LINE	I-Jockey	HETA	HETA_2L_RaGOO_5123_5232	0	{}	0.0
LINE	I-Jockey	HETA	HETA_2R_RaGOO_1140555_1145911	0	{}	0.0
LINE	I-Jockey	HETA	HETA_2R_RaGOO_1141073_1145629	0	{}	0.0
LINE	I-Jockey	HETA	HETA_2R_RaGOO_1152443_1153366	0	{}	0.0
LINE	I-Jockey	HETA	HETA_2R_RaGOO_2824725_2826074	0	{}	0.0
LINE	I-Jockey	HETA	HETA_2R_RaGOO_2831691_2835985	0	{}	0.0
LINE	I-Jockey	HETA	HETA_2R_RaGOO_2840525_2840572	0	{}	0.0
LINE	I-Jockey	HETA	HETA_2R_RaGOO_3703418_3705329	0	{}	0.0
LINE	I-Jockey	HETA	HETA_2R_RaGOO_3705344_3707190	0	{}	0.0
LINE	I-Jockey	HETA	HETA_3L_RaGOO_1459_2479	0	{}	0.0
LINE	I-Jockey	HETA	HETA_3L_RaGOO_12349_18402	0	{}	0.0
LINE	I-Jockey	HETA	HETA_3L_RaGOO_18403_20679	0	{}	0.0
LINE	I-Jockey	HETA	HETA_3L_RaGOO_24251790_24258327	0	{}	0.0
LINE	I-Jockey	HETA	HETA_3L_RaGOO_24251825_24252692	0	{}	0.0
LINE	I-Jockey	HETA	HETA_X_RaGOO_3925_6784	0	{}	0.0
LINE	I-Jockey	HETA	HETA_X_RaGOO_85920_94840	0	{}	0.0
LINE	I-Jockey	HETA	HETA_X_RaGOO_87709_93586	0	{}	0.0
LINE	I-Jockey	HETA	HETA_X_RaGOO_11976155_11976191	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2L_RaGOO_8208_9729	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2L_RaGOO_24752_25694	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2L_RaGOO_1126248_1133534	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2L_RaGOO_6947804_6947854	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2L_RaGOO_8910817_8918078	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2L_RaGOO_19920097_19920366	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2L_RaGOO_21030167_21030308	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2L_RaGOO_21046935_21047076	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2L_RaGOO_21807328_21809830	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_121873_122003	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_396567_402645	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_567704_573704	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_583163_587826	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_900065_901330	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_916381_928492	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_1029740_1029888	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_1102673_1108759	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_1109296_1109459	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_1206216_1206357	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_1269776_1269917	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_1839060_1839131	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_2063259_2063391	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_2798368_2798553	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_2800895_2801123	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_2803473_2804514	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_2849866_2850435	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_2853315_2855237	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_3763706_3764867	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_I_2R_RaGOO_4140610_4141488	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_12054484_12061521	0	{}	0.0
LTR	Gypsy	MDG1	MDG1_LTR_2R_RaGOO_16414121_16421048	0	{}	0.0
