Subclass	Superfamily	Family	Insertion	Counting	Reads	mean_subcov
LTR	Gypsy	DM297	DM297_LTR_2L_RaGOO_21817349_21821111	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_21974537_21974994	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_22031671_22031920	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_22041228_22042075	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_22053019_22053268	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2L_RaGOO_22097170_22097493	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2L_RaGOO_22098385_22105093	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2L_RaGOO_22131507_22131567	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2L_RaGOO_22469758_22470042	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_16168_20202	1	{'7f6bde65-57d4-44e7-8afc-e653e19f79f6': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5873580>}	0.27169062964799207
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_181515_181766	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_228484_228615	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_313682_313808	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_487365_489088	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_916195_916339	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_941466_951464	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_1066644_1067525	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_1091544_1091663	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_1461650_1464760	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_1740134_1740300	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_1825370_1828003	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2045789_2046175	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2216579_2220068	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2222825_2226529	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2229416_2232802	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2261208_2268656	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2279619_2280187	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2287381_2287571	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2359447_2359574	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2393432_2393998	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2486851_2491143	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2500251_2500369	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2707808_2709139	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2709722_2710516	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2745879_2747642	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_2823950_2824624	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_2962004_2969740	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3087761_3088172	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3243119_3244780	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3337204_3337525	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3340260_3340483	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3413078_3413125	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3415791_3416997	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3466661_3466860	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3546628_3547581	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_3695757_3695849	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_3696101_3699165	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_4225368_4225506	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_2R_RaGOO_4367085_4368710	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_11866328_11872288	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_2R_RaGOO_22197467_22204481	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_1701787_1707408	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_5890860_5891030	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_18390477_18391586	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_18391598_18392011	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_22364015_22364429	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_22600732_22601622	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_22721478_22721783	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_22971498_22971624	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23017708_23019616	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23554210_23561573	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23566832_23569123	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23566962_23567135	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_23570006_23570130	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23601299_23605009	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23691699_23692134	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23712826_23720319	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23724381_23726441	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23726443_23726714	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23746062_23747900	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23747902_23748174	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_23901891_23903971	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23914176_23915547	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_23915549_23915820	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_23928686_23928918	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24171165_24181989	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24186541_24191053	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24228643_24234655	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24370874_24375367	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24406316_24406365	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24570098_24571913	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24689115_24695812	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_24711907_24711956	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24851984_24857017	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24858657_24859361	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_24885974_24889972	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_25018307_25018492	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_25082353_25085857	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_25112531_25112645	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_25141380_25142717	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_25144363_25146108	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_25295561_25296880	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_25814645_25814694	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_26062805_26064240	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3L_RaGOO_26109964_26110036	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3L_RaGOO_26306500_26308921	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_665598_665685	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_679702_680411	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_706880_709567	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_945054_949927	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_981013_983244	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1056545_1056707	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1076988_1077113	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_1151587_1153302	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1170037_1170115	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1171917_1174027	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1423596_1425179	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_1483241_1488467	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_2045047_2045543	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_2670978_2671022	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_2671140_2671398	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_3094304_3094385	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_3337546_3343453	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_3R_RaGOO_3383973_3387243	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_3573172_3573226	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_3622358_3622394	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_5856995_5858988	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_29134004_29136461	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_3R_RaGOO_29474982_29479020	1	{'c4ff688b-459e-40b0-bb1e-b7f84ff1cb19': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e4d0c940>}	0.38410104011887075
LTR	Gypsy	DM297	DM297_LTR_4_RaGOO_960220_960355	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_4_RaGOO_1174409_1174534	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_4_RaGOO_1229182_1232068	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_3081192_3085298	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_3481968_3482165	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_7755597_7755876	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_7755873_7756138	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_8576087_8579633	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_14820410_14823284	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_X_RaGOO_20617087_20617504	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21021271_21022634	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21058508_21061661	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21434779_21435169	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21476862_21483727	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21582530_21582978	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21737366_21737467	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21743858_21744194	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21764521_21764598	0	{}	0.0
LTR	Gypsy	DM297	DM297_I_X_RaGOO_21787012_21787655	0	{}	0.0
LTR	Gypsy	DM297	DM297_LTR_X_RaGOO_21800627_21804429	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_4083_4246	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_4237_4303	0	{}	0.0
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_5229_7346	4	{'1116f95e-71df-48c3-9c53-a118cea115bc': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c90c40>, 'd2f01988-189d-460f-84ef-661b23bb85b1': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c906a0>, 'e595cb99-22e4-4f5d-a4c7-fbff4e1d14fc': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c90ee0>, 'ccbd8602-b8a5-4e48-b26d-214f3bf1be84': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c90520>}	0.3711620217288616
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_5506_7403	6	{'07f83ef7-459a-4511-8a62-5f5dac2db681': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c90220>, '7629df8d-a844-4c35-8edc-c648b7d0a0f8': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c90a60>, '1da147e0-f07c-4109-9539-f27dbb0fb626': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c907c0>, 'bf46c034-8f96-45ac-b11f-9a8c6754db55': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c90fa0>, 'ddb039df-8f04-40ed-94a1-3f65492e1636': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c900a0>, 'd063611f-6dba-4041-8007-077ef79c7531': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5c90820>}	0.32630469161834474
LINE	I-Jockey	TAHRE	TAHRE_2L_RaGOO_38366_47731	3	{'8dfb858c-6049-45e1-b49e-985a3f9e29c5': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5fc8880>, 'c0f4f012-c552-4344-afb5-d86a43db3454': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5fc88e0>, 'b00a96f0-e7bc-4559-9a5a-7fefab7cc456': <pysam.libcalignedsegment.AlignedSegment object at 0x7ff7e5fc8820>}	0.13411639081687132
